OptionSetName,Option,IsUserLocalized,LocalizedLabelLanguageCode,LocalizedLabel,GlobalOptionSetName,EntityName,RecordCreateDats,RecordCreateJobID,RecordUpdateDats,RecordUpdateJobID,IsUserLocalizedLabel
dow_uom,10,"",1033,LS,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,6,"",1033,LV,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,7,"",1033,M3,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,11,"",1033,MT,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,12,"",1033,NA,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,13,"",1033,PC,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,14,"",1033,PECKS,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,40,"",1033,PL,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,15,"",1033,RL,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,41,"",1033,ROL,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,42,"",1033,SGE,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,17,"",1033,TN,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,43,"",1033,TUB,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_uom,18,"",1033,UNITS,dow_cigglobaluom,dow_caseproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,1,"",1033,NAA,dow_globalregion,dow_contractproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,2,"",1033,EMEAI,dow_globalregion,dow_contractproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,3,"",1033,APAC,dow_globalregion,dow_contractproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,4,"",1033,LAA,dow_globalregion,dow_contractproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,5,"",1033,Global,dow_globalregion,dow_contractproduct,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_marketlevel,1,"",1033,Application,dow_marketapplicationlevel,dow_dowbusinessmarket,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_marketlevel,2,"",1033,Market Segment,dow_marketapplicationlevel,dow_dowbusinessmarket,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_marketlevel,3,"",1033,Market Segment Parent,dow_marketapplicationlevel,dow_dowbusinessmarket,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,5,"",1033,Cortana,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,6,"",1033,Direct Line,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,7,"",1033,Microsoft Teams,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,8,"",1033,Direct Line Speech,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,9,"",1033,Email,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,10,"",1033,GroupMe,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,11,"",1033,Kik,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,12,"",1033,Telegram,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,13,"",1033,Skype,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,14,"",1033,Slack,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,15,"",1033,WhatsApp,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,16,"",1033,Apple Messages For Business,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,17,"",1033,Google's Business Messages,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,3,"",1033,Line,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,4,"",1033,Wechat,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,1,"",1033,Facebook,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,2,"",1033,Twitter,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,0,"",1033,Other,socialprofile_community,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,0,"",1033,Low,activitypointer_deliveryprioritycode,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,1,"",1033,Normal,activitypointer_deliveryprioritycode,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,2,"",1033,High,activitypointer_deliveryprioritycode,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,1,"",1033,Yes,activitypointer_isregularactivity,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,0,"",1033,No,activitypointer_isregularactivity,dow_salesaid,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920003,"",1033,COVID-19,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,1,"",1033,Cross-Selling,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920000,"",1033,CX Survey,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920004,"",1033,Hybrid,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,9,"",1033,Nearshoring,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,4,"",1033,None,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,6,"",1033,Olympics,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,7,"",1033,Orion Opportunity,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920001,"",1033,Sadara,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920005,"",1033,Sports Marketing,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,8,"",1033,Sustainability,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_initiative,179920002,"",1033,Value Chain,dow_initiatives,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,1,"",1033,Safe Materials,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,2,"",1033,Resource Efficiency,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,3,"",1033,Climate Protection,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,4,"",1033,Circular Economy,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,5,"",1033,Golf,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,6,"",1033,Mobility,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,7,"",1033,Other,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,8,"",1033,Formula E/Jaguar Racing,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,9,"",1033,NASCAR/RCR,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,10,"",1033,LPGA Tour,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,11,"",1033,PGA Tour,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,12,"",1033,USA Luge,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_subcategory,13,"",1033,Tennis,dow_sustainabilitycategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920000,"",1033,Climate Protection,dow_sustainability,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920001,"",1033,Circular Economy,dow_sustainability,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainability,179920002,"",1033,Safer Materials,dow_sustainability,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920004,"",1033,Advanced Recycling,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920002,"",1033,Avoided Emissions,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920005,"",1033,Bio-based,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920006,"",1033,Biodegradable,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920001,"",1033,Carbon-neutral,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920007,"",1033,Design for Circularity,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920000,"",1033,Low-carbon,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920003,"",1033,Mechanical Recycling,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920009,"",1033,Protect Life & Earth,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920010,"",1033,Resource - Circularity,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920011,"",1033,Resource Efficiency - Climate,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_sustainabilitysubcategory,179920008,"",1033,Safer Alternatives,dow_sustainabilitysubcategory,dow_reportofcall,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_amendmenttype,1,"",1033,Amendment,dow_amendmenttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_amendmenttype,2,"",1033,Supplementary Agreement,dow_amendmenttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_amendmenttype,3,"",1033,Individual Supplementary Agreement,dow_amendmenttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_authorizationtype,1,"",1033,Market,dow_authorizationtype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_authorizationtype,2,"",1033,Non-Market,dow_authorizationtype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_contracttype,1,"",1033,Formal,dow_contracttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_contracttype,2,"",1033,Rebate,dow_contracttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_contracttype,3,"",1033,Distribution,dow_contracttype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_rebatestructure,1,"",1033,Volume,dow_rebatestructure,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_rebatestructure,2,"",1033,Percentage,dow_rebatestructure,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_rebatestructure,3,"",1033,Fixed,dow_rebatestructure,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_rebatestructure,4,"",1033,Per Unit,dow_rebatestructure,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_rebatestructure,5,"",1033,Other,dow_rebatestructure,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_termtype,1,"",1033,Fixed,dow_termtype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_termtype,2,"",1033,Evergreen,dow_termtype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_termtype,3,"",1033,Auto Renew,dow_termtype,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000000,"",1033,NAA,dow_regionoptionset,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000001,"",1033,LAA,dow_regionoptionset,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000002,"",1033,EMEAI,dow_regionoptionset,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000003,"",1033,APAC,dow_regionoptionset,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,1,"",1033,EXW,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,2,"",1033,FCA,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,3,"",1033,FAS,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,4,"",1033,FOB,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,5,"",1033,CFR,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,6,"",1033,CIF,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,7,"",1033,CPT,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,8,"",1033,CIP,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,179920000,"",1033,DAP,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,179920001,"",1033,DDP,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_incoterms,179920002,"",1033,DPU,dow_incoterms,dow_salescontract,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000000,"",1033,NAA,dow_regionoptionset,dow_salesregion,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000001,"",1033,LAA,dow_regionoptionset,dow_salesregion,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000002,"",1033,EMEAI,dow_regionoptionset,dow_salesregion,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000003,"",1033,APAC,dow_regionoptionset,dow_salesregion,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,5,"",1033,Cortana,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,6,"",1033,Direct Line,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,7,"",1033,Microsoft Teams,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,8,"",1033,Direct Line Speech,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,9,"",1033,Email,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,10,"",1033,GroupMe,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,11,"",1033,Kik,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,12,"",1033,Telegram,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,13,"",1033,Skype,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,14,"",1033,Slack,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,15,"",1033,WhatsApp,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,16,"",1033,Apple Messages For Business,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,17,"",1033,Google's Business Messages,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,3,"",1033,Line,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,4,"",1033,Wechat,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,1,"",1033,Facebook,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,2,"",1033,Twitter,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
community,0,"",1033,Other,socialprofile_community,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,0,"",1033,Low,activitypointer_deliveryprioritycode,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,1,"",1033,Normal,activitypointer_deliveryprioritycode,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,2,"",1033,High,activitypointer_deliveryprioritycode,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,1,"",1033,Yes,activitypointer_isregularactivity,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
isregularactivity,0,"",1033,No,activitypointer_isregularactivity,dow_sample,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,0,"",1033,Low,activitypointer_deliveryprioritycode,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,1,"",1033,Normal,activitypointer_deliveryprioritycode,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
deliveryprioritycode,2,"",1033,High,activitypointer_deliveryprioritycode,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
dow_area,100000000,"",1033,NAA,dow_regionoptionset,email,2024-11-01 09:48:11,GlobalOptionsetMetadata,2024-11-01 09:48:11,GlobalOptionsetMetadata,false
